"id"	"researcher_name"	"application_title"	"application_summary"
"534811"	"Gorobets, Militina"	"Alberta"	"CANADA"
"528368"	"Gromala, Diane"	"VR Systems for Body Image and Body Schema"	"Recent research in the emerging field of embodied cognition demonstrates the mutual importance of understanding the extent to which technologies affect our physical/physiological factors, and how our assumptions about our bodies affect the ways we design technology. Thus, it is increasingly important to study the fundamental processes of body schemas and body images. A body schema comprises the collection of processes that are responsible for typically non-conscious processes such as posture and movement. A body image refers to attitudes and beliefs we have about our body, which change over time, or when we face disability or disease. Body schema and body image function as continuous, mutually influential processes that provide important information about a user's psychophysiological state.This proposal aims to contribute to increasingly important research on fundamental human processes of body schema and body image, particularly as they change over time. We propose to: (i) investigate computation of body schema and body image by abstracting and modeling relevant correlates of each, (ii) identify relationships of body schema and image that together indicate variable psychophysiological user states, (ii) develop visualizations that correlate to changing user states, initially in VR avatars for range of movement studies in seniors, (iii) develop an interface that enables user annotations of body image data, (iv) develop methods for accurate repeatability of capturing user state data, (v) visualize aggregation of variable timeframes for later analysis of longitudinal data of users' psychophysiological states and (vi) develop methods of empirical assessment. The long-term objective of this research is two-fold: 1. To identify the theoretical underpinnings and formalisms necessary to devise computational models of variable body schema and image data. 2. To develop methods of assessment to provide empirical evidence of effectiveness.""528369,""Farzan, Azadeh"
"528067"	"Grova, Christophe"	"Multimodal integration of functional neuroimaging data"	"More and more non-invasive neuroimaging techniques are now available to study normal brain functions but also brain disorders. However, it does not exist any ideal exploration technique able to measure precisely ""when"" (at a ms scale) and ""where"" (at a mm scale) an activity occurred in the brain. Each neuroimaging technique measures through different mechanisms (neuronal electricity, oxygen consumption) part of brain activity, being sometimes more dedicated to the question ""where?"" (good spatial resolution) or to the question ""when?"" (good temporal resolution). Each of these techniques having its specific advantages and limitations, analyzing each of them individually only provides partial information on underlying brain activity. The objective of my research project is to develop methods to appropriately combine these multimodal data, i.e., data fusion methods, in order to detect additional information that could be missed by considering each modality individually. A typical challenge is to combine modalities measuring directly neuronal activity with high temporal resolution with other modalities measuring indirectly the same function with high spatial resolution, through hemodynamic processes for instance. Most neuroimaging techniques have been developed in order to be sensitive to different brain signals: (1) direct measurements of neuronal bioelectric activity (from scalp recordings) and (2) indirect measurement of brain activity through hemodynamic processes measuring blood flow providing oxygen to the active neurons. The objective of my work is to accurately characterize the link between these two types of measurements when studying normal brain activity but also abnormal epileptic discharges. The first objective will be to localize, within the brain, fluctuations of blood flow measured using optic fibres placed on the scalp. The second objective will consist in using these different modalities to assess the integrity of this link between  neuronal bioelectric activity and hemodynamic processes. The third objective will consist in extracting relevant information on brain activity using these multimodal data to characterize resting state fluctuations.""528068,""Fournier, Valerie"
"534607"	"Hall, Michael"	"Québec"	"CANADA"
"525258"	"Hall, Trevor"	"Photonic network technology for a low carbon digital economy."	"The goal of the proposed research programme is to develop information and communications network infrastructure capable of supporting new applications that push bandwidth and accessibility limits in the context of a low-carbon digital economy. Specifically, it is proposed to design and evaluate the performance of an energy efficient network infrastructure that features a unified control plane to integrate the Internet protocol into optical metro networks to provide flexible and intelligent bandwidth on demand for cloud computing; to develop fast and scalable single-chip transparent optical switches critical to the implementation; and, contribute to the sustainability of the technology through longer term research to transform new concepts in nanophotonic devices and integration from curiosities into ultra-low energy consumption photonic devices that approach thermodynamic limits. The expected results are: system architectures uniquely designed to deal with escalating information and communications technology network energy costs; single chip optical phased array switches and switch fabrics that may be expected to revolutionise photonic network thinking and ignite interest in commercialisation; novel phase-shift elements and coherent electro-optical frequency up-converters that will ensure the competitiveness of 'digital coherent optical transport of radio over fibre' for broadband wireless access and significantly advance the research agenda on 'coherent optical transmission everywhere', which uniquely challenges conventional modulation architectures. The outcomes will contribute to the success of Canada's strategy for a digital economy; tearing down barriers to the realisation of 'sustainable digital cities' vital to the world economy in the third millennium. Most important, the research will develop highly qualified and skilled personnel promoting effective knowledge transfer and helping to fill the employment needs of Canadian industry.""525259,""Fleming, David"
"533859"	"Halpern, Yonatan"	"Québec"	"CANADA"
"535394"	"Hamilton, William"		"NSERC"
"524457"	"Hassanein, Khaled"	"Customized Decision Support for Older Adults in eCommerce Environments"	"Older adults are the fastest growing computer and Internet user group in both personal and workplace contexts in most developed countries.  The natural physical and cognitive changes associated with the aging process result in many difficulties for this user group with online interfaces as well as in being able to make high quality decisions in eCommerce contexts. This situation ultimately deprives them from reaping the full utility of the Internet and causes them to be less satisfied with their overall online experiences.  It also translates into a lost opportunity for online vendors due to the growing size and affluence of this consumer group.  The outcomes of the proposed program of research will result in significantly advancing our understanding of the specific challenges facing this important user group in making eCommerce decisions; and how to enhance their eCommerce decision making abilities through customized decision support that is tailored to their cognitive needs and decision making styles. The results of this research will enrich the literature in this field through the wide dissemination of our research findings in publications and forums targeted at both the academic and business communities. Online vendors could leverage the findings and guidelines developed under this research program to support their older adult consumers affording them substantially enhanced online shopping experiences and, thus by, potentially enhancing the Canadian eCommerce economy.   The proposed program of research will provide graduate and undergraduate students with ample training opportunities to develop skills in experimental design, statistical data analysis techniques, usability assessment methods, qualitative data analysis as well as developing academic, technical and managerial skills that are highly in demand within the Canadian eCommerce industry.""524458,""Guenin, Bertrand"
"524455"	"Hatala, Marek"	"Model and Methods for Determining Effectiveness of Open Learner Models"	"Open Learner Models (OLMs) have been applied in many traditional (desktop) online learning settings as well as in mobile learning. OLMs can fulfill several purposes, of which five are directly related to a student's learning: 1) promote learner reflection, 2) facilitate self-monitoring, 3) support planning, 4) encourage learners' control and responsibility for their learning, and 5) provide a source of information for competitive interaction. Although OLM researchers have been proposing and evaluating different types of OLMs, to date the evaluations have focused mainly on the usability aspects of the user models, and predominantly on teachers and administrators. Evidence that OLMs help to improve students' learning is lacking.This research aims to develop a theoretical model for studying the effectiveness of OLMs for improving students' learning and developing guidelines for selecting the most effective OLM form for a particular student in a particular learning situation. Within the 5 year period we will (a) develop a theoretical model and (b) an experimental method along with instruments (including full prototypes); (c) validate the model through experimental studies with students, and (d) derive a first set of guidelines for the studied combinations of OLM types and learning situations. The main contribution of this research is to provide a solid theoretical framework for establishing scientific evidence of effectiveness of OLMs in improving students learning, and demonstrating how to apply this framework for studying OLMs.""524456,""Molot, Lewis"
"526261"	"Haynes, Ronald"	"Parallel Space-Time Approaches for the Numerical Solution of Partial Differential Equations"	"Mathematically, many models of interest to engineers, economists and scientists are written as partial differential equations (PDEs).  Except for certain idealized situations, the PDEs which result are not possible to solve analytically. Instead we rely on numerical approximations.  I am particularly interested in the study of efficient implementations and analysis of adaptive algorithms for the solution of time-dependent PDEs in two or three spatial dimensions whose solutions exhibit large solution variation, singularity formation or moving fronts. We study methods which attempt to obtain a solution efficiently by concentrating computational effort (in both space and time) in regions where the solution has interesting but difficult to track behavior. The strategy works by using moving spatial meshes to track interesting features of the solution forward in time.  Moreover, there is an opportunity and motivation to study algorithms designed to take advantage of the continually evolving computing hardware - readily available commodity clusters with hundreds or thousands of cores, hybrid CPU-GPU systems and even desktop machines with 4-24 cores. We propose mapping the solution of time dependent PDEs to multi-core environments by dividing the large problem into small pieces computed on individual cores and recombined to give a solution of the original problem using domain decomposition (DD) algorithms.  Such a strategy will be used for both the generation of the adaptive grids, as well as the solution of the physical PDE.  Small scale parallelism in time may be added by computing simultaneous predictions and corrections. Ultimately, we will provide a new, theoretically based, modular platform for the parallel adaptive solution of time dependent PDEs suitable for existing and emerging HPC hardware. This research program provides a route to impact for moving mesh methods, providing a software tool for computational scientists for the solution of complex problems.  Theoretically it will enhance our knowledge of the behaviour of DD algorithms for nonlinear problems.  Finally, it will provide HQP with mathematical expertise and computational competency - transferable skills highly sought by employers.""526262,""Balogh, Michael"
"533297"	"Hossain, Masum"	"An energy efficient platform for mobile computing"	"Our mobile devices are struggling to meet end-user expectation and engineering reality. Compute capability of these devices are driven by exponential growth in mobile apps to support consumer convenience, context such as social networking, security and productivity. As a result, the mobile memory bandwidth is doubling every two years, and predicted 64 Gb/s mobile memory bandwidth requirement by 2017 will be well beyond the projected capacity of industry standard memory interface technology. However, advance in battery technology and thermal budget is falling behind. Based on current trend and international technology road map for semiconductor (ITRS) projection, in 2024 a hand held device will dissipate approximately 7 Watts of power whereas the projected thermal budget sets the limit to be 1 watt only. To summarize, main challenges for future mobile computing are: lower read and write bandwidth, higher latency, and limited processing power for the given battery life. This research proposal is motivated by these challenges. Energy inefficiency in mobile systems is mainly originated from limitation of hardware which is designed to support the highest capacity or peak performance. However, highest capacity of the system is utilized for only a small fraction of its operating time, and most of the time the system is under-utilized. Although the system is under-utilized, the existing hardware does not allow energy consumption to scale accordingly. This research aims at enabling energy efficient high performance mobile platform that will be built upon several key ideas: 1. Scalable on-chip network that enables energy efficient parallel data processing. 2. An intelligent resource management that can sense processor load, and accordingly enable, shutdown or change frequency of the core to compute at a different rates. 3. Agile, fine grained dynamic voltage and frequency scaling schemes that enables the resource manager to maximize energy efficiency. 4. Energy proportional, high bandwidth memory interface. Successful execution of my research will shape mobile processor and memory road map that meets the demand for future mobile computing in an energy conscious manner.""533298,""Mariantoni, Matteo"
"535148"	"JahnsGigglberger, RicardoAlberto"		"NSERC"
"524978"	"Jaseemuddin, Muhammad"	"Connectivity, Resource Management and Application-enabling Infrastructure for Networking of Smart Mobile Devices"	"The growing demand for e-society applications in areas such as health care, social networking, entertainment, and highway traffic management poses enormous challenges to the networking of Smart Mobile Devices (SMDs). These SMDs require power-efficient, high-bit-rate, and heterogeneous wireless networking support to meet the demands of emerging applications. In particular, the ubiquitous personal and social applications designed for SMDs demand more adaptable and power efficient networking protocols and algorithms. Many of these social applications tend to form clusters of users that participate or collaborate on common activities, in which the value of applications outside the cluster is diminished. SMDs are typically battery powered and require efficient power usage for communication. Interference in wireless networks increases power consumption in a number of ways; for example, higher transmit power is needed to maintain the required signal-to-interference-and-noise budget, and additional protocol processing is required to change paths when those in use are blocked. The proposed work will develop techniques to improve the power efficiency of SMDs that includes interference-aware protocol design. The concepts of diversity, cooperation, and heterogeneity will be key components of our design. This research makes significant contributions to the field by: (a) mitigating the impact of interference on medium access control and routing; (b) building on diversity techniques in wireless communication to translate their benefits of power reduction, rate gain, and range extension into improved system performance; (c) exploiting localized clustering to develop interference and mobility models for medium access control and routing; (d) supporting video streaming and collaborative applications through interference-aware mobile multicast routing; (e) creating power-aware cooperative caching by leveraging the collaborative decision-making capacity of current cooperative caching methods in order to optimize its power usage; and (f) developing integrated resource management scheme. The network and application support designed in this project will contribute to the ongoing growth of the mobile application industry.""524979,""Gao, Jun"
"527840"	"Jiang, Hai"	"Distributed Opportunistic Channel Access in Wireless Networks"	"To meet the high-speed wireless communications requirement in the near future, we need to significantly improve the spectrum utilization efficiency. One well-recognized way is opportunistic channel access (OCA), which has been conducted in the literature for channel-aware opportunistic scheduling (or in short from,  opportunistic scheduling) and for cognitive medium access. Opportunistic scheduling means that, in a multiple-user network, at any moment only the user with the best channel quality is scheduled to transmit. Cognitive medium access means that, if licensed users (called primary users) are not active at a time and a location, then unlicensed users (called secondary users) can utilize the spectrum opportunity. The proposed research consists of three components: optimal distributed opportunistic scheduling with quality-of-service (QoS) guarantee, distributed cognitive OCA with time/frequency correlations and sequential sensing, and multiple-user cognitive OCA with opportunistic scheduling. It is expected that the proposed research will provide engineering insights regarding how to jointly deal with multiple-user diversity, time diversity, cooperation, learning, and competition in practical wireless networks. And the research outcomes will help Canadian telecommunications companies develop and deploy low-complexity high-efficiency wireless networks.""527841,""Levi, Ofer"
"527689"	"Jodoin, PierreMarc"	"Analyse de contenu et détection d'anomalies pour des applications en surveillance vidéo et imagerie médicale."	"Mon programme de recherche, pour les 5 à 10 prochaines années porte sur le développement de méthodes de co-occurence statistique pour l'analyse de scènes et la détection d'anomalies.  Mes travaux se divisent en 2 thèmes : (2) la surveillance vidéo et (2) la détection de tumeurs cancéreuses.    Mes travaux en surveillance vidéo visent 2 objectifs, soient l'analyse de scènes et la détection d'anomalies. Pour atteindre ces 2 objectifs, 4 projets de recherche seront mis de l'avant.  (A) Le 1er porte sur l'identification et la segmentation automatique de chemins empruntés par des véhicules et des piétons, des points d'entrée et de sortie, des croisements de routes et des feux de circulation.  Pour ce faire, je compte développer des méthodes d'analyse de mouvement de foules en m'appuyant sur le modèle des matrices de co-occurrence statistique.  (B) Le 2e projet porte sur la recherche d'événements dans des séquences vidéo de très longue durée (des heures, voire des jours de vidéo). Pour ce faire, je prévois développer des techniques devant permettre à un utilisateur d'interroger en temps réel le contenu d'une vidéo de surveillance. (C) Le 3e projet porte sur la détection d'anomalies basée sur les modèles développés en (A) et (B). Les anomalies visées portent sur les changements de comportement d'une foule, les changements dans la dynamique du trafic autoroutier, l'attroupement de personnes, etc.  (D) Le 4e projet porte sur la validation des méthodes de détection de mouvement.  Je prévois mettre sur pied une nouvelle base de données comprenant des vidéos de surveillance acquises dans divers contextes.    Le 2e thème de recherche porte sur l'imagerie médicale et l'utilisation d'images saines pour localiser des anomalies dans des images d'animaux malades.  Dans les 5 prochaines années, je me concentrerai sur la segmentation de tumeurs cancéreuses dans des images par résonance magnétique chez le petit animal. Ce thème repose également sur le concept de co-occurence statistique. Ainsi, étant donné des organes en santé, un tissu sain devrait se retrouver simultanément dans plusieurs organes sains, de la même façon qu'une personne peut être filmée par plusieurs caméras simultanément.""527690,""Walker, Gilbert"
"523542"	"Jurisica, Igor"	"Ontario"	"CANADA"
"533164"	"Kaddoum, Georges"	"Secure digital communications systems based on nonlinear dynamics"	"Chaotic signals have been proposed as broadband information carriers with the potential of providing a high level of robustness and privacy in data transmission. At the present time, practical chaos-based communication transceivers fail to offer supportable data rates of the order of megabit per second. The primary goal of this program lies in providing a novel approach to digital communications from the features offered by chaotic signals that can support fast and efficient data transmission while meeting the current demands for low power, low cost and high security. In the first theme of this research program, we plan to improve spectral efficiency by proposing modulation schemes based on novel mathematical models of these communication systems. Later, we will analyze the benefits of extending some chaotic modulations from mono-carrier to multi-carrier combined with multiple-inputs multiple-outputs transmissions and space-frequency coding to meet the requirements in high data rate. Security has become increasingly important in healthcare, forensics, telecommunications and other fields in order to protect private databases. The applications of Random Number Generators (RNGs) are extremely important for the generation of cryptographic keys, the random initialization of certain variables in cryptographic protocols and secure applications. Because of the extreme sensitivity to initial conditions, many random number generators based on analog and deterministic chaotic phenomena have been proposed. Some of them have only been simulated, while others have not been sufficiently optimized for cryptographic applications. In this research program, we will first study the randomness and the optimized criteria of some proposed RNGs. Then, we propose practical implementations of RNGs that have recently introduced deterministic chaos circuit based on the Markov map. Our future transceivers will integrate these RNGs in order to increase security behaviours. Finally, we plan to implement hardware prototypes of the proposed systems and open new windows for exploring challenging problems in chaos-based communication systems.""533165,""Luong, Lien"
"527330"	"Karumudi, Rambabu"	"Robust ultra wideband radar systems for real-time sensing, characterization, and imaging applications"	"This proposal focuses on developing a robust sensor technology for real-time sensing, characterization, and imaging applications. The proposed sensor technology will be developed based on ultra wideband (UWB) radar principles. The targeted application areas of the research are in geomatics with special focus on tunnel construction, and e-health with specific goal of developing contactless human vital-sign monitoring systems.  The long term objectives of the research are in (a) Geomatics: It is well understood that the lack of real-time surveying instruments and solutions to detect the buried complexities such as unexpected boulders, sudden change from hard clay to unstable sand, and buried gas and water pipes at the tunnel face contribute to the high risk of tunneling projects. The goal of this research is to develop a viable real-time surveying tool that can be integrated with tunnel boring machine to estimate the geological parameters of the tunnel section immediately ahead of the tunnel face. The proposed research also extends the horizons of the state-of-the-art ground penetrating radar technologies. (b) e-health: Significance of contactless sensor technology for monitoring the human physiology, and microwave radiometer for monitoring the temperature of internal organs has been realized. However, fundamental limitation for this technology arises due to the fading radar cross section of the patient. Long term goal of this research is to develop a robust contactless sensor technology for the following applications: (i) contactless measurement of heartbeat, heart rate variability, and breathing rate monitoring, as well as generate alarm signals based on critical condition of the patient (ii) measurement of abdominal fat thickness and determination of quality of fat to help the studies of obesity in a patient.  Even though UWB technology is already in use for numerous applications the state-of-the-art UWB sensor technology limited by its lack of robustness. The proposed research develops the theory and design for robust ultra wideband sensor technology, and also study their implementation and integration to solve the above two problems.""527331,""Crawford, Dorota"
"523494"	"Kazerani, Mehrdad"	"Research on Enabling Technologies for Electrification of Transportation and Integration of Renewables in Remote Communities' Microgrids"	"All indicators point to electrification of transportation and integration of renewables in the energy systems as key technological strategies for the future. Paradigm shifts from conventional, internal combustion engine (ICE)-based to purely-electric in vehicle technology, and from fossil fuel-based to renewable-integrated in electricity generation industry are inevitable due to concerns about adverse environmental impacts of burning fossil fuels, rising oil prices, dependence on politically-insecure existing oil supplies, depletion of oil reservoirs, and low efficiency of energy conversion in conventional vehicular systems. Electrification of transportation and integration of renewables heavily depend on technologies such as electric machines, energy storage, power electronics, wind turbines and photovoltaics. Among these, power electronics is receiving special attention, as the enabling technology for power conditioning and multi-source integration. Based on extensive knowledge and experience accured over many years of research on power electronic converter topologies and control techniques for various renewable energy- and vehicle-related applications, the applicant proposes a research program addressing the challenges faced by the automotive and electric utility industries in development of high-performance plugin vehicles and integration of renewables in isolated diesel generation-dominated microgrids.""523495,""Prescott, Cindy"
"533291"	"Kelly, Jonathan"	"Continuous Self-Calibration for Lifelong Autonomy"	"A fundamental requirement in any multisensor robotic system is precision calibration.  To ensure optimal performance, the sensors need to be properly calibrated, both internally and relative to one another.  Incorrect calibration results in erroneous data fusion and, in the worst case, may lead to potentially dangerous manipulation or navigation failures.  Today, robotic manipulation and navigation techniques usually depend on offline calibration procedures, typically carried out by a human operator.  The calibration process, which is often tedious and time consuming, must be repeated whenever sensors are repositioned or substantial mechanical stresses are applied.  This need for calibration severely limits our ability to build 'power-on-and-go' robots that are able to function independently for long durations.    The proposed research will develop robotic systems that are able to update and maintain their own calibration during normal operation, without the use of external references, equipment, or assistance.  This will involve (i) establishing a unified mathematical (Bayesian) framework for joint calibration of a variety of heterogenous sensors (including inertial, odometric, encoder, visual, LIDAR, and RGB-Depth modalities), (ii) devising methods to determine, within this framework, exactly which system parameters can be calibrated, given motion and other constraints, (iii) designing platform trajectories to calibrate the sensors accurately and rapidly, and (iv) demonstrating successful automatic calibration of multiple sensors on-board a range of autonomous platforms, over periods of days to weeks.  An important aspect of the work is the rigorous assessment and verification of the performance of the calibration algorithms on deployed field robots operating in unstructured and dynamic environments (e.g., planetary rovers traversing rugged terrain).  The research will support the training of highly qualified personnel who are familiar with state-of-the-art sensor systems, their operation and their calibration.  In turn, the work will contribute substantially to developing Canadian expertise in the growing robotics field.""533292,""Wang, Liangliang"
"528343"	"Khoury, Richard"	"Microtext Processing"	"The term ""microtext"" describes a type of text document that is very short (typically one sentence or less), is written in an informal manner and unedited for quality, and includes some metadata. Microtexts have become omnipresent in today's world, and include online user comments, Facebook newsfeeds and Tweets, and search queries. By their very nature, microtexts are a very different challenge from traditional Natural Language Processing (NLP). Their short length hinders NLP methodologies that rely on word frequencies and statistics, and the abundance of spelling mistakes, typos, and unconventional abbreviations make standard linguistic resources unhelpful. Microtext processing should be seen as a new branch of NLP.This proposal brings together four parallel five-year microtext research programs. The first aims to develop microtext understanding algorithms specialized to the task of query understanding and answering using corporate knowledge bases. The second aims to develop microtext understanding algorithms specialized to the task of very precise event detection in Twitter. The third aims to develop microtext understanding algorithms specialized to the task of mining microblog discussions, specifically in the context of retrieving software development information. And the fourth aims to develop a ""military Watson"" that can monitor military chat and inform officers of crucial international events occurring. All four projects are done in collaboration with external research and industrial partners. Moreover, they all feed into a single unifying long-term objective: to pioneer and develop the new field of microtext processing, and create a core of microtext expertise. The development of microtext processing will be the next major milestone in Semantic Web and Web 2.0 development. The amount of microtext generated today is absolutely massive: for example, there are 4.7 billion web queries asked on Google and 340 million Tweets posted every day. Web users actively seek out and embrace new microtext technology. The strategic importance of this research for the Canadian economy cannot be overstated, and our multiple partner companies and organizations will benefit directly from our results.""528344,""LeCorre, Mathieu"
"525284"	"Kienzle, Jörg"	"Concern-Driven Software Development"	"With Model-Driven Engineering (MDE), software development is seen as a process of model production, refinement and integration. Models are built at different points or during different phases of the software development life cycle for different purposes using the most appropriate modelling formalism(s) at the most appropriate level(s) of abstraction for the task at hand, and model transformations are defined that establish relationships among these models. It has been shown that MDE can significantly lower the costs of software development. One of the main reasons why MDE is not widely used in practice is the lack of model reuse. Typically, models for a system under development are created from scratch, rather than reusing already existing models. This makes modelling often more cumbersome than coding, since most programming languages nowadays offer extensive libraries or frameworks facilitating code reuse.This research program proposes concern-driven software development (CCD) as the next generation MDE enabling large scale model reuse. Whereas classic MDE concentrates on models, the main element of focus in CCD is the concern, which encompasses a set of models at different levels of abstraction pertaining to a domain of interest to a software engineer. Concerns can have functional, non-functional, or even intentional characteristics (e.g., security), or pertain to specific solutions (e.g., communication protocols, design patterns). CCD builds on technology from the aspect-orientation, software product line engineering and reuse communities to package a set of models of a concern in such a way that they can easily be reused in an application-specific model. CCD has the potential to transform the software engineering discipline by allowing software engineers to become concern specialists and by enabling the creation of reusable concern model libraries. This will drastically reduce the modelling effort required to apply MDE in practice, and as a result make MDE a viable development choice for any company developing software, even in the context of rapidly evolving software development projects.""525285,""Thywissen, Joseph"
"534791"	"Klassen, Toryn"	"Massachusetts"	"UNITED STATES"
"526237"	"Krishnamurthy, Diwakar"	"Performance evaluation and management of enterprise application systems"	"Organizations have come to rely heavily on enterprise applications to support their customers.  These applications are typically used to provide business-oriented services such as online retailing and customer relationship management.   They are often deployed on complex, multi-tiered platforms, which integrate various components such as Web servers, application servers, and database servers.  An important consideration in building such systems is the Quality of Service (QoS), e.g., fast request response times, that the users experience.  Poor performance can frustrate end users and can cause economic losses to organizations operating these services.  The proposed research program seeks to gain an in-depth understanding of how the workloads experienced by such applications as well as properties of the modern multi-core server and virtualization platforms used to host them influence performance.  The overarching objective of the program is to leverage such insights to devise novel techniques for optimizing and managing the performance of enterprise application systems.In spite of the rapid proliferation of multi-core servers and virtualization, not enough work exists on defining new methodologies that can help organizations optimize the deployment of enterprise applications on such platforms.  A vast majority of existing research has focused on batch and scientific applications.  In contrast, lesser attention has been devoted to enterprise applications, which typically involve more end user interaction and are hence governed by more stringent performance requirements. The few studies that have focused on these applications have not considered in detail the implications of important factors such as burstiness, architectural features of modern server hardware, and virtualization-related software bottlenecks, which can influence their performance.  The lack of guiding methodologies can result in poor deployments, which cause enterprises to incur severe financial penalties and a loss of strategic edge.  This program will bridge this gap through new efforts in the areas of performance tuning, modeling, and runtime performance management.""526238,""Shafikov, Rasul"
"521373"	"Kwan, HonKeungPeter"	"Intelligent digital filter design and applications"	"A digital filter performs digital filtering to process (preserve, attenuate, or modify) different spectral components of a signal. Digital filters have been serving various aspects of our daily life. Personal and home applications where digital filters are involved include mobile phone, hearing aid, headphone, loudspeaker, photography, songs and music, radio, movies, CD, DVD, HDTV, etc. Indeed, the fields of digital filter applications are broad which include communications; cable, radio, and satellite broadcasting systems; antenna, radar, and sonar systems; consumer and industrial electronics; control systems; electric power and machines; biomedical instrumentation; seismic system; remote sensing system; aerospace and transportation systems; enhanced vehicle applications etc. In general, a digital filter can be designed and implemented to meet the high accuracy requirement of a demanding application. However, the nature of nearly all applications of digital filters is to process a signal without making use of the dynamic information of the signal to achieve what can be called intelligent digital filtering. An intelligent digital filter that combines the computing power of a digital filter and the brain-like abilities to process information intelligently is expected to offer unprecedented performances in applications. Imagine an intelligent digital filter in any of your devices such as mobile phone, hearing aid, car radio, and HDTV DVD combo that can continuously monitor different noise environments and self-adjust its filter coefficients to produce a clear sound at a comfortable level. By representing a signal, image, video, genome or any type of information as a numerical waveform, an intelligent digital filter can manifest itself to process a variety of information, and has a scope that has no boundary. This research program on intelligent digital filters will advance their designs and applications and will offer a powerful and unprecedented filter for signal processing. The technology developed will inspire new ideas, methods, and applications; and will enable better living in a forthcoming intelligent digital filter age benefiting individuals, families, organizations, Canada, and the world.""521374,""BrakierGingras, Léa"
"523603"	"Landry, ReneJr"	"Cognitive multi-antenna GNSS/INS Receiver Architectures and Methods for Indoor-Denied Navigation"	"L'objectif principal est de résoudre les limites technologiques et les défis scientifiques liés à la navigation dite « refusée » par GPS dans les environnements intérieurs, de façon autonome, sans infrastructures externes (WiFi, GSM, RFID, etc.). De nouvelles architectures et méthodes de traitement numérique des signaux GNSS seront étudiées pour permettre la navigation à l'intérieur et la détermination de l'attitude spatiale d'un récepteur GNSS autonome évoluant avec des signaux de navigation satellites très faibles (appelés « intérieur »). Le programme exploitera notamment toute la redondance, les nouvelles caractéristiques et possibilités de ces signaux GNSS. La méthodologie retenue consistera d'abord à étudier les avantages de l'utilisation d'un récepteur GNSS multi-antennes ayant la capacité de traiter tous types de signaux GNSS de différentes antennes (ex. : 2 à 8). La diversité des fréquences et des signaux GNSS, le traitement avancé des signaux multi-trajets ainsi que des nouveaux algorithmes de haute sensibilité seront étudiés en utilisant une architecture universelle d'un récepteur GNSS à coeur ouverte et brevetée. Une deuxième approche sera basée sur les principes de la radio cognitive (CR) en télécommunication. Le récepteur intégré proposé sera dénommé récepteur GNSS cognitif multi-antennes (MACGR). Une troisième approche consistera à analyser les avantages de l'utilisation des mesures brutes de capteurs inertiels de très faible coût (gyroscope, accéléromètre et magnétomètre) combinée à un processus d'apprentissage adaptatif comme aide au MACGR. Les retombées des recherches en relation avec la navigation GPS dite « refusée » engendreront et s'intègreront à une industrie d'un potentiel de plusieurs milliards de dollars. Les résultats escomptés ouvriront la porte à de nouveaux domaines, applications et services. Ce programme contribuera aux nouveaux besoins des industriels en matière de guidage à l'intérieur, d'une sécurité accrue pour les premiers répondants, à de nouvelles applications en tourisme, au domaine médical, à la défense et à l'industrie du transport, etc. Les retombées seront également profitables à de nombreuses autres applications du génie, notamment en télécommunications et dans les sciences géomatiques.""523604,""Porter, Stephen"
"526318"	"LaPierre, Ray"	"Nanowires for Energy"	"This proposal is aimed at developing a new solar cell or photovoltaic (PV) technology based on III-V semiconductor nanowires. The highest solar cell efficiencies achieved thus far use III-V semiconductor materials such as gallium arsenide, where research-grade solar cells have exceeded 40% efficiency under concentrated sunlight. These devices employ highly perfect semiconductor thin films in a multi-junction device structure, which consists of sub-cells connected electrically in series.  However, these cells are not optimized due to the need to use materials of similar crystal lattice to avoid the generation of defects in the films that would otherwise reduce efficiency.  Furthermore, the existing thin film technology is prohibitively expensive due to the materials used such as germanium.  To overcome these limitations, this proposal proposes a two-junction cell comprised of nanowires on relatively inexpensive substrates such as silicon. The main advantage of nanowires is the greater freedom to combine materials of different crystal structure to optimize solar cell efficiency. As a result, a nanowire-based solar cell should have optimum efficiency that is comparable to that of commercial thin film cells (>40%), while the former would significantly reduce cost by using cheaper substrates. The efficiency of a nanowire PV device is greatest when the nanowire diameter, length, and spacing are optimized as shown by our recent theoretical work.  Therefore, the main focus of this proposal will be the development of ordered nanowire arrays.  Scientifically, this proposal will provide key aspects in the design of nanowire-based devices. The proof-of-principle devices produced by this proposal will catalyze a significant worldwide increase within the area of nanostructured III-V/Si solar cells, an area where Canada will then be a leading contender.""526319,""Das, Gautam"
