"id"	"researcher_name"	"application_title"	"application_summary"
"420523"	"Bodorik, Peter"	"Privacy compliance for e-commerce in web services architecture"	"Due to improvements in various fields of Information Technology (IT) and electronic devices, much data has been and is continually being collected on customers/citizens through various channels, such as monitoring devices or eCommerce channels.  Many news items, dealing with security breaches and inappropriate use of private data, have attracted a lot of attention and created pressure on governments to regulate the use of private data.  Governments have responded with enacting privacy laws that regulate the collection and use of private data in various domains, such as HIPPA in the US for health data and PIPEDA in Canada for data collected online.   Most companies today inform users under which privacy policies data is collected and tools have also been created to provide users/customers with automated agents that fetch the web site's privacy policy and compare it the user's privacy preferences.  However there is urgent need to provide appropriate tools for enforcement of privacy policies, that is, to ensure that private data is indeed used that satisfy the privacy policy under which it was collected.  This is a very challenging problem because  eCommerce/eBusiness is complex due to integration of various enterprise systems within organizations, and due to increased B2B integration, cross border e-commerce, e-business, mobile commerce, etc.  Moreover, dealing with privacy issues has not been designed into software applications, but rather ""bolted on"" after applications are installed.  The focus of this research project is develop new scientific methods and tools to enforce privacy policies, specifically to create mechanisms to (i)  monitor the movement of private data between the various integrated subsystems and storage of data by the subsystems; (ii) determine how the private data is used by subsystems and applications; and (iii) ensure that the data use and storage of private data satisfies the privacy policies under which they were collected.""422326,""Bodwell, Graham"
"426948"	"Boley, Harold"	"Scalable rule interchange techniques"	"The Web was initially used to distribute documents for direct human consumption. The Semantic Web is additionally distributing formalised knowledge for machine consumption to assist humans. Formal knowledge extends databases by expressive vocabulary definitions (ontologies) and policy specifications (rule systems). Since machines can interpret such formal knowledge, they can use it to logically prove knowledge that is new to the assisted humans. However, not all formalisations can be processed efficiently on the Web (scalability issue) and not all pairs of formalisations can be translated into each other (interchangeability issue). Challenges for Web-based knowledge interchange arise from syntactic and semantic heterogeneities of ontology and rule languages above the XML-infrastructure level. This proposal explores scalable rule interchange over a network of the size of the Web, which will be enabled by: (1) an agreement on a rule language standard (e.g., a dialect of W3C's Rule Interchange Format) to drastically reduce the number of translators between interchange partners; (2) the efficiency advantage of rule interchange involving rule translation over rule querying; (3) the use of a Mediator Architecture connecting interchange partners in domain-specific subspaces of the Web. With (1)-(3) in place, distributed rule creation, deployment, and maintenance become feasible. This will be evaluated by: (4) use cases in symposium planning, opportunity alerting, and digital rights management. Work on these four components has been converging, in Canada and abroad, toward scalable rule interchange. The proposal takes up this window of opportunity to discover a viable synthesis by systematically researching the component techniques and their interactions.""435496,""Bolic, Miodrag"
"421209"	"Bornemann, Jens"	"Microwave component design for modern wireless applications"	"RF and microwave design engineers rely heavily on commercially available software packages which are based on electromagnetic principles. Especially with respect to modern frequency assignment schemes, the choice of an initial design is certainly the most crucial part of any component or system development. Ultra-wideband (UWB), dual- and/or multi-band operations of wireless systems require frequency-agile transmit and receive capability (both on the circuit and antenna levels) to adapt to changing propagation scenarios and a rapidly increasing pool of new applications. Therefore, the principal objective of this research program is to develop new frequency-agile circuits, including their design guidelines, for tunable and/or switchable dual-, multi- and ultrawide-band filters. This activity will go along with new antenna configurations which allow the designer to directly integrate filtering capability into the antenna for interference suppression or service selection. A general objective of this research is also associated with applications other than communications. The increasing use of UWB technology in bio-medical applications is of particular interest. Special emphasis will be placed on the trade-off between circuit size, sensitivity and manufacturing tolerances. Prototyping is expected to utilize simple and commonly available printed-circuit fabrication. Existing equipment and facilities at the University of Victoria will be used to experimentally validate components and design procedures. This research will assist the Canadian wireless industry to seize competitive advantage in modern wireless applications.The applicant has more than twenty years of experience in this general area of research. He is an IEEE Fellow and an internationally recognized expert in the areas of microwave CAD, filters and UWB antennas.""433604,""Bornn, Luke"
"424421"	"Boutaba, Raouf"	"Fundamentals in network and service management"	"With the rising scale and complexity of networks and services, there is a pressing need for scalable, efficient, and reliable management solutions.  Autonomic management is envisioned to be the ultimate solution.  In working towards this goal, my previous research on self-management has revealed a number of fundamental issues.  First, current management systems collect only rudimentary data about network devices and flows, reporting only a few basic quality-of-service metrics. There is little information processing, or correlation among the metrics. The lack of comprehensive knowledge support and formal treatment of knowledge generation impedes the effectiveness of many network and service operations.  Second, the diverse distributed applications (e.g. P2P, overlay networks, tube streaming, social networks) supported by today's Internet can interfere with vital network planning and engineering operations, such as inter-domain routing and traffic engineering.  There is an inability to consolidate network and service operations, as little is understood about their interactions, resulting in critical management issues, including stability and optimality.  Third, malfunctions and misconfiguration caused by today's manual (and in the future by automated) configuration and administration of networks is a primary source of service disruption, and creates susceptibility to malicious attacks.  A strong sense of reliability must be introduced into the design and development of the entire management system.  This includes the use of formal methodologies, for verification and evaluation of the system during design and at runtime, as well as the application of self-stabilization and fault tolerance to maintain correct operation in adversarial environments.     )This research draws on our extensive experience in automated network management and autonomics research to address these critical issues.  By seeking effective and practical solutions, this work will have both immediate and far reaching impact on the management of networks, by advancing the state-of-the-art in order to enable autonomic management.""443464,""Boutilier, Bryan"
"421288"	"Bridges, Gregory"	"Nanoprobes for mm-wave device measurement and sensors"	"Advances in the development of high-frequency integrated circuits and devices are being made at a phenomenal pace. Much of this is driven by recent novel materials and by nanofabrication technologies, enabling unique structures and making possible exciting new devices and sensors. In this research program we will develop new nanoprobe tools for testing these devices and investigate new sensor and imaging applications. There has recently been significant effort in the use of mm-wave and sub-mm-wave frequencies for broadband information communication technologies, for radar and imaging, and for material characterization and bio-diagnostic applications. Being able to gain information on the internal operation of the circuits and devices operating at these frequencies is crucial for their development and is especially needed as when employing novel materials or MEMS based technologies. However, there are currently few viable tools for providing both high-spatial resolution (nanometer) and high-frequency (mm-wave) capabilities. We will be developing new scanning probe microscopy tools to address this regime. This will be achieved through custom fabrication of shielded scanning probes with integrated transmission lines that are capable of delivering localized mm-wave signals to a scanning probe nanometer sized tip. The ability to image, stimulate and sense at high frequencies with a shielded nanometer sized probe makes possible many novel applications. We will employ this for high-frequency stimulation and microwave impedance imaging in single cell biodiagnostic systems.""436169,""Bridgewater, Courtney"
"427660"	"Brooks, Stephen"	"Rendering and presentation of spatial data"	"Much of computer graphics remains in the domain of the specialist since it requires an uncommon set of skills, both artistic and technical.   The digital designer must possess a natural aptitude for artistic aspects such as composition, colour, and visual flow, and also engage in esoteric technical tasks such as object transformations or non-linear manipulations. Yet, even for those with the requisite skill sets, many tasks remain complex and labour-intensive. The overarching theme of this research is therefore to reduce the complexity of graphical applications through semi-automation and the incorporation of aesthetic constraints, thereby facilitating the democratization of computer graphics.  Within this broader context, the proposed research will allow those working with spatial data, who may not possess artistic training, to semi-automatically create dynamic renderings of their data.       The past decade has seen a vast increase in the use of spatial data for analysis, research, planning and popular use.  This work will therefore be important as a facilitation of spatially-based knowledge to the broader public for decision making, education, and engagement.  Public communication is critical for many industrial and academic projects. For example, if one examines online materials available for large research projects, one finds that the primary vehicle of communication to the public is visual illustration, animation and images.  It is the automation of such visual presentations that motivates this research. Through automation, allocated budgets for visual media production could be reduced, and for smaller scale projects that lack such budgets, automation would enable the production of such materials.       To achieve these goals, I aim to design and develop algorithms for the simulation of illustrative rendering styles, for the presentation and enhancement of spatial datasets.  ""436876,""Brookshaw, Marcus"
"429025"	"BurtonJones, Andrew"	"Making conceptual models clearer and more understandable"	"In the early stages of developing an information system, systems analysts often create conceptual models.  Such models are primarily diagrammatic, and include constructs and rules that analysts can use to describe a domain.  Examples include entity-relationship models and business process models.  Conceptual models are vital because they help analysts to understand users' requirements and to communicate them to designers.  Research shows that understanding user requirements is the key to successful information system development. Although conceptual models are vital, research shows that they are often underutilized and used poorly.  The motivation for my research is that conceptual models will be used more often and more effectively if they can be made clearer and more understandable.  To this end, I propose to develop a theory-based method and modeling tool that will help analysts to create good conceptual models.  The research has four phases with each phase focusing on a different element of 'goodness' described in a theory of representation: clarity of semantics, consistency of semantics, quality of decomposition, and accuracy of dynamics.   The research will involve theoretical work (applying theories of representation and ontology), design (creating and implementing rules in a system), and testing (evaluating the system).  The intended contributions of the research are: - For research:  New methods for developing conceptual models, new evidence regarding the usefulness of conceptual modeling theories and principles, and a software tool that can be extended in further research. - For practice:  A tool that analysts can use to create conceptual models that are more clear, more understandable, and therefore more useful in practice.""440241,""Buruma, Melle"
"422322"	"Butler, Gregory"	"Knowledge-based bioinformatics"	"Bioinformatics is an interdisciplinary area concerned with how best to apply information technology to exploit the huge amounts of data in genomics and in related fields such as proteomics, systems biology, drug discovery, population genetics, and pharmacogenomics. Our aim is to make advances in the biological sciences and information technology. We do this by studying the needs of genomics, providing solutions for bioinformatics that draw on current best-practice, and identifying aspects of information technology that require improvement.At Concordia, I work closely with biologists and biochemists to study fungal genomics. We search for new degradative enzymes within fungal species that will have applications in industrial processes, such as the pulp and paper industry, in biofuels, in environmental bioremediation, and in sustainable development. The fungal genomics work covers a broad range of bioinformatics from sequence quality control, sequence analysis and annotation, genome-to-EST mapping, proteomics,  biochemical pathways, protein families, and high-throughput assays for enzyme characterization.Key areas of research in bioinformatics are the development of algorithms and software tools; the management and integration of data; the extraction and management of scientific knowledge; and the intelligent use of knowledge to answer biological research questions.I am investigating all of these key areas in collaboration with colleagues at Concordia and across Canada with particular emphasis on database management, data mining, data integration and intuitive access; ontologies, workflow, and the semantic web.  As well, I am assisting colleagues with interests in natural language process to investigate extraction of knowledge from the scientific literature.This is highly innovative, practical research with the potential for very significant impact on genomics.""419781,""Butler, Ian"
"419573"	"Cameron, Robert"	"Parallel bit stream technology"	"The proposed research is into tools and technology for high-performance text processing using parallel bit stream technology on commodity multicore processors. Current research results have established that parallel bit stream technology can provide order of magnitude performance improvements over traditional byte-at-a-time character processing on modern pipelined processors in applications such as string search, character set transcoding, lexical analysis, regular expression matching and XML parsing. In effect, the parallel bit stream technology makes substantial use of intraregister parallelism in order to process up to 128 characters at a time using 128 bit registers. However, this involves new forms of programming for which high-level tool support (e.g., high-level programming languages) are not yet available. Furthermore, current trends in commodity processor design involving multicore processors are creating demands to find new forms of parallel programming to take advantage of intrachip parallelism. By developing new techniques to leverage intraregister parallelism in support of intrachip parallelism, further performance advantages of these parallel text processing techniques over sequential byte-at-a-time techniques can be expected. By developing high-level programming tools that map to implementations based on parallel bit stream technology, these performance benefits can be made broadly available to programmers without the need for tricky and error-prone low-level programming.""423152,""Cameron, Robin"
"435116"	"Chang, Liuchen"	"Development of new passive anti-islanding method for distributed generators"	"There is a growing interest in adding distributed generators (DGs) that are driven by renewable energy resources such as wind and solar energy to the electric power systems (EPS).  However, adding a large numbers of DGs to the EPS may compromise the stability and reliability of the EPS.  DGs operating as islands are not permitted by utilities as a result of risks to safety and equipment.  Anti-islanding is a critically important component of the interconnection system between a DG and the EPS, and is also a challenging technical problem that has been recognized as one of the technical barriers preventing widespread deployment of DGs.       Although numerous anti-islanding methods have been investigated, a universal anti-islanding method that possesses adequate robustness and reliability is yet to be developed.  The objective of the proposed research is to develop a methodology that allows the best attributes of existing schemes as well as new schemes to be seamlessly incorporated into an innovative classification model that identifies whether an island condition exists or not.  The proposed technique will be universal and hence, applicable for DGs that interface directly to the EPS through rotary generators and also for DGs that interface to the EPS through power electronic converters.  The success of this project will enable higher penetration of renewable energy in electricity markets and facilitate greenhouse gas reduction and economic development.       The research will proceed along a timeline with well defined tasks that include: developing a simulation model, developing a database of training events, developing and validating a classification model, performing a comparative analysis with other approaches, constructing an interconnection apparatus and conducting field verification tests.  The interconnection apparatus will be tested on both a photovoltaic DG installation (power converter based) and a wind turbine DG installation (induction generator based) that reside in our research facilities.  This project will provide research and laboratory based training for two Ph.D. students and one M.Sc.E. student with skills that are in high demand by Canadian industry.""429493,""Chang, Liuchen"
"427363"	"Charlebois, Serge"	"Study of superconducting Josephson junctions fabricated using a novel nanodamascene process for quantum computing and RSFQ application"	"In 2007, a Université de Sherbrooke team reported an innovative new tunnel barrier fabrication method that allows greater dimensional control on metallic single electron transistor (SET). This breakthrough innovation is now referred to by the semiconductor industry's roadmap (ITRS 2007). The proposed research program will use this novel fabrication technique to realize nanoscale superconducting Josephson junctions (JJ). Low temperature superconductor JJs have been made using mainly 2 methods: shadow evaporation (e.g. Al based quantum computing); planar metal-barrier-metal (e.g. Nb based rapid single flux quanta electronics, RSFQ). This novel technique will be the first major change in Josephson junction fabrication methods in the last 2 decades. Two significant outcomes are expected from this new technique: smaller area junctions could be achieved in niobium thus giving a greater freedom to balance charging and josephson energy in qubit designs (quantum computing bit); higher operation frequency (~500GHz) and integration density for RSFQ large scale circuits as expected by the RSFQ roadmap. Furthermore, this technique will allow tunnel barrier engineering even at ultra small area junctions, which is hardly possible with the conventional methods. The 1st phase of the program is to explore material issues related to fabrication and to superconducting properties of the resulting JJs. Niobium will be a candidate of choice but other materials will be considered. The 2nd phase will be to implement barrier engineering and study its effect on junction properties. The 3rd phase will aim at fabrication small scale superconducting circuits based on the developed technology. Applications to quantum computing qubit designs and RSFQ are considered. This research program has a unique potential for innovation by challenging the conventional fabrication methods. The required nanofabrication environment is already available and well supported. The program will also greatly benefit from my extensive expertise in superconducting nanostructures and from my extended local and international network in the field.""420309,""Charles, Anthony"
"434597"	"Chau, Kenneth"	"Integrated plasmonics amd Electro-optics"	"Currently, a fundamental bottleneck in information technologies is the delay associated with electrical interconnects. Optical interconnects, on the other hand, are superior to electronic ones in terms of speed and bandwidth, but the diffraction limit of light restricts miniaturization and high-density integration.  Interfacing optical interconnects and electronic devices represents a major challenge in the advancement of information technology.  A promising solution is to use waveguides based on metallic surfaces that support surface plasmon polaritons (SPPs).  SPPs are electromagnetically coupled charge density oscillations on the surface of metals.  Subwavelength metallic structures can confine SPPs over extents smaller than the diffraction limit by ""squeezing"" electromagnetic energy near the surface of the metal.  Thus, plasmonic devices based on SPPs are capable of carrying optical frequency signals over a wide bandwidth without the size constraints faced by conventional light waveguides.  The Subwavelength Optics and Plasmonics Laboratory in the School of Engineering at the University of British Columbia Okanagan aims to develop a new class of integrated plasmonic device for information and computation technologies.  This will be accomplished by developing:1)    )highly efficient, compact SPP waveguides and passive integrated devices based on photonic crystal concepts;2)    )microcavities for efficient SPP energy confinement; and3)    )on-chip SPP sources and detectors.Achieving these objectives is important because integrated plasmonic devices, which combine the speed and bandwidth of optical interconnects with the miniaturization capabilities of electronics, hold the potential for revolutionizing information and computation technologies.""421428,""Chau, SiuCheung"
"425139"	"Chau, Thomas"	"Intelligent systems for pediatric rehabilitation"	"The proposed research will contribute to Canada's leadership in the emerging area of academic rehabilitation engineering. In particular, our work will focus on:(1) determining the relationship between subtle ""fractal"" patterns in human locomotion and energy expenditure; and(2) studying the patterns of involuntary movement in children with cerebral palsy.To realize the first objective, we will measure both energy consumed during walking and the timing of each step. Using nonlinear signal analysis methods and statistical comparisons, we will determine what relationship exists, if any, between the timing patterns (fractal dynamics) and energy expended. This work will generate new knowledge about how humans regulate quasi-periodic activities and why these fractal patterns are important to human movement.      Regarding the second objective, we will engage children with cerebral palsy who have uncontrollable movements of the limbs and head. We will measure the motion of these body parts non-invasively while the child participates in a communication activity. We will subsequently mine the movement data for fractal patterns and changes thereof when the child responds to or initiates communication. We will develop new methods to detect subtle changes in motion signals, both from the fractal and conventional statistical perspectives.      This research will lead to the development of new quantitative and objective assessments or outcome measures for rehabilitative interventions. Trainees will be drawn from many different engineering and science disciplines to work on exciting interdisciplinary problems, from developing new change point detection algorithms to relating energy parameters to timing patterns.""434716,""Chau, Thomas"
"428959"	"Chen, Yuanzhu"	"Exploration and utilization of broadcasting nature of multi-hop wireless networks"	"Multi-hop wireless networking studies a wireless data communcation scheme, where messages are forwarded multiple times over wireless links before reaching the destination for delivery.  Multi-hop wireless networks are a powerful extension to the Internet that will allow it to be a truly ubiquitous infrastructure.  Since the pioneering Packet Radio Network in the 1970's, research on such a networking paradigm has been fruitful.  Not only have different enabling technologies been developed, they are also starting to be integrated to the Internet seamlessly.  Achieving the tangible goal of harnessing the flexibility of such networks with high network operation efficiency is on the horizon.  However, we should not be contented with the fact that multi-hop wireless networks are to be ""as good as"" the Internet. In fact, research on multi-hop wireless has been primarily focused on addressing issues emerging from a networking framework which are more or less deviations of or add-ons to the Internet.  The most fundamental axiom of the Internet data transportation, i.e., packet forwarding among a group of nodes with multiple essentially point-to-point links, has been intact until recently.  This is to be changed by recognizing and embracing the broadcasting nature of wireless communication channels of  multi-hop wireless networks.  Indeed, a wireless link in this case is a limited-scope broadcasting and multiple-access channel at the same time, which is a much more general and potentially more powerful model than the point-to-point channels in the Internet.  Departure from practice and confinement of the Internet is the way to transcend it.  To see further than the Internet giant, we must get onto his shoulders.  The long term objective of the proposed research is to investigate the inherent properties of multi-hop wireless networks in order to overcome disadvantages of such networks induced by translating operating methods from the Internet and to fully unleash their potentials.  It will advance the state-of-the-art data communication, so that we are ever closer to the ultimate goal of ubiquitous computation and information automation.""442843,""Chen, Yulin"
"431935"	"Cheng, LinOi(Irene)"	"Perceptually enhanced graphics and multimedia"	"My research goal over the next five years is to introduce new perceptually motivated techniques to enhance the effectiveness of graphics, visualization and multimedia applications; as well as continuing to explore just-noticeable-difference (JND) based techniques proposed in my earlier research, and strengthen their robustness. My research will include the following novel advancements:(i) JND techniques and perceptually motivated skeletonization algorithms to generate a skeleton scale-space which can be used to support data visualization, registration and matching. Extend the skeleton technique to measure shape and volume changes in medical data.(ii) Continue research on scale-space filtering and extend the applications to visualization and simplification of large 3D point clouds, e.g., geographic, archeological and urban scene data.(iii) Apply human computer interaction techniques and perceptual factors to enhance online multimedia education. This involves the study of student behaviors and the development of student models using machine learning methods. The objective is to improve individualized performance.(iv) Advance multimedia education to a mobile environment by examining the impact of packet loss when transmitting data over an unreliable network, optimizing the utilization of limited available resources.(v) Compare different 2D segmentation algorithms on images and videos, and extend existing, or develop new techniques for perceptually guided 3D segmentation of medical data. (vi) Visualization of medical data in a multimodal context, integrating functional MRI, CT, 3D geometry and texture; and analyzing the changes over time.(vii) Research on multimodal perception to discover the impact on human response and student learning when different multimedia content, e.g., audio, video, animation, stereo and graphics, are presented in a virtual scene.""443636,""Cheng, LiZhen"
"422302"	"Cheriyan, Joseph"	"Approximation algorithms for NP-hard problems in network design"	"My current and planned research focuses on outstanding open questions in the area ofapproximation algorithms for problems in network design, graph connectivity, and networkflows. These topics occupy a central position in Theoretical Computer Science and Combinatorial Optimization. Moreover, they arise in many practical contexts such as the design of fault-tolerant communication networks. Many of these problems are NP-hard. This means that optimal solutions cannot be computed in a reasonable running time, modulo the conjecture that P is not equal to NP. Hence, research has focused on approximation algorithms, that is, algorithms that run efficiently (in polynomial time) and find solutions that are within a guaranteed factor of the optimal solution.I have attacked some of the outstanding open topics in the area (jointly with co-authors),and we have achieved substantial advances. The problem of designing networks thatsatisfy vertex connectivity requirements is a hot topic. Together with Vetta, I havegiven constant-factor approximation algorithms for some key special cases of practical importance, for example, metric-cost subset k-connectivity. Another topic of high interest pertains to packing Steiner trees in a given graph. Together with Salavatipour, I have obtained both approximation algorithms and hardness results that serve to classify the tractability of the different problems (models); these results have implications for network coding, which is an exciting emerging area of practical and theoretical significance.My current and future research focuses on these topics, and the high-level goal is to achieve algorithmic advances and to obtain a better understanding of  the fundamental issues.""421465,""Cherkaoui, Omar"
"420524"	"Chiu, David"	"Pattern-discovery and related algorithms"	"Identifying significant relationships in an uncertain environment, using data from multiple sources, is extremely important in discovering novelty in pattern discovery. For example, linking genotype and phenotype attributes plays a vital role in understanding the biological processes, under normal or novel conditions involving genetic modifications and changes, in problems such as the engineering of novel bioproducts. We propose to study biological processes as an information system that includes identifying relationships of functional segments and molecular sites of biomolecules, and aim at understanding their effects on biomolecular structure and functionality. We study the problem as a data-mining problem using the paradigm of granular computing and propose analysis methods based on different types of multiple-value (multi-attribute) association patterns extracted from an alignment of data. The patterns are based on analysis of statistical testing from a prior model. The goal is to provide a very flexible analysis/synthesis through selection, partitioning and attribute clustering etc. of the data. The paradigm incorporating hierarchical and modular analysis aims at a more generalized model than contiguous sequential pattern analysis and is more descriptive than multiple-variable analysis. After detecting significant patterns, further pattern-mining methods to understand the inter-pattern relationships will be developed. The proposal plans to apply to many real world problems, including whole molecule and sub-molecule analysis, transgenic species comparisons, metagenomics and comparative proteomics analysis in the production of biomaterials. Other applications in engineering such as image and visual analysis, text analysis will also be considered.""437773,""Chiu, Derek"
"419697"	"Chvátal, Vasek"	"Branching rules and resolution search in combinatorial optimization"	"Planning and scheduling problems are solved by methods of combinatorial optimization. These fall mainly in one of two categories: local search heuristics and so-called (for the contrast) exact algorithms.  The umbrella of local search comprises heuristics aimed at quickly finding a reasonably good solution. Starting from such a solution, the exact algorithms proceed, often through a lot of hard work, to find the best solution and to prove that it is indeed the best. Heuristics have been the subject of intensive study by researchers in constraint satisfaction programming (often classified under ""artifical intelligence""); exact algorithms have been the subject of intensive study by researchers in mathematical programming (often classified under ""operations research"").  Recent years have seen increasing interaction between these two initially separate communities, but the gap is still far from closed.Many exact algorithms begin by splitting a problem into two or more subproblems,  which are then solved separately. Branching rules are directions for choosing the split. Branching right is imperative for the efficiency of the overall solution process. The first part of the proposal aims to take a step towards a better understanding of branching strategies.The second part of the proposal concerns refinements and testing of a combinatorial optimization algorithm called resolution search. This algorithm has been designed to mitigate the harmful effect of bad branching decisions. In addition, it can act as a vehicle for bridging the gap between the heuristic algorithms and the exact algorithms.""420756,""Ciampi, Antonio"
"427505"	"Coady, Yvonne"	"Exploring scalable systems through federated infrastructures"	"Now that machines with millions of cores have arrived, we must fundamentally revisit what we mean by scalable systems.  Besides the ability to handle load gracefully, we must consider the increasing expectations and guarantees that now need to be extended to consumers of services across a spectrum of platforms.  Scalable systems must seamlessly grow to incorporate increasing populations of entities embedded in various communication fabrics.  Broadly considered, this concept applies to processors communicating on a bus or across a network, and services communicating through compositions of components.  Ironically however, attempts to add more resources---whether they are physical processing elements or higher-level services---do not always meet with success as they cannot be easily incorporated into existing systems.We propose to explore means of achieving scalability in this broad context by considering the interaction between key infrastructures often responsible for scaling individual system concerns.  Our goal is to innovate in the area of federated infrastructures that work together according to agreed upon objectives. We plan to consider the interactions that exist between fidelity, virtualization, heterogeneity and concurrency.  By fidelity we mean expectations such as privacy or even quality of service at the user level, virtualization refers to the abstraction of hardware and platforms, heterogeneity considers a wide spectrum of commodity devices, and concurrency reflects the growing state-of-the-art in terms of cores and even clouds of computational elements.  We believe that federation holds promise as no one part of the system alone can resolve the current barriers that prevent systems from scaling.  For example, though virtualization provides a means of coping with heterogeneity, it simultaneously introduces tradeoffs in fidelity, and concurrency.   We propose to explore means of explicitly composing federated infrastructures to reconcile these demands, enabling incorporation of the increasing spectrum of resources and services now available in commodity settings.   ""426653,""Coates, Mark"
"422374"	"Crépeau, Claude"	"Post-quantum and quantum cryptography"	")Post-Quantum Cryptography is a keyword coined by Dan Bernstein to refer to (cryptography related) computational assumptions that are not known to be broken by a potential Quantum Computer. This field is currently gaining considerable momentum and several new improvements are making use of such computational assumptions continuously more appealing to users. The main three sources of such hypothesis are the fields of coding theory, real lattice problems and multivariate polynomial with low degrees. Because of the threat generated by the potential existence of a quantum computer, a lot of attention is now moving onto these alternative assumptions.    )Quantum Cryptography refers not only to the traditional applications such as Quantum Key Distribution due to Bennett and Brassard, but to any cryptographic task where quantum information is used in one way or another: either, to use quantum communication to solve classical cryptographic tasks (such as QKD), or more involved cryptographic situations where Quantum Data is actually at stake. It is a tradition around my research group to focus on alternate cryptographic tasks such as Bit Commitment and Oblivious Transfer. These two primitives are of highest importance for constructions of more general cryptographic tasks.         The spirit of this research is to continue the study of cryptographic protocols in the context of quantum information processing. Very many new related questions will arise in the next five years and most of them will be of interest to my research group.""421988,""Crespi, Bernard"
"435297"	"Cui, Bo"	"Nanoscale structure and device fabrication by nanoimprint lithography"	"Nanoscale science and technology is one of the fastest growing research areas in recent years. Nanostructures or devices are typically fabricated by lithography, etching and thin film deposition techniques. Among various nano-lithographic technologies, nanoimprint lithography (NIL) is the choice for high throughput patterning of nanostructures. Similar to CD/DVD duplication process, it is based on mechanical hot embossing principle onto thermoplastic polymers that become soft when heated (thermal NIL). Another popular form of NIL is based on ultraviolet light curing and hardening of a mixture called resist that consists of pre-polymers and additives (UV-NIL). Besides its high throughput, NIL has ultra high resolution of sub-5 nanometers, which is beyond the limitations set by light diffraction as in photolithography or beam scattering as in electron beam lithography. Therefore, NIL is considered as the most suitable lithography for mass production of many nano-devices.The objectives of this proposal is to design, fabricate (by NIL) and characterize the following devices: 1) chemical and biosensors based on surface enhanced Raman spectroscopy (SERS) and extraordinary optical transmission through nano-hole array in noble metals, which are both label-free with high sensitivity; 2) optical negative refractive index metamaterials offering unique optical properties absent in normal materials; 3) nanostructured plastic solar cells having enhanced energy conversion efficiency; 4) transparent and conductive metal nanostructures suitable for electrode for organic semiconductor devices; and 5) bit-patterned magnetic recording media capable of areal density well beyond 1 Terabit/in^2.""422755,""Cuillière, JeanChristophe"
"425249"	"DAmours, Claude"	"Data and coset dependent spreading for DS-CDMA systems based on coding techniques"	"Many wireless communication systems employ code division multiple access (CDMA)technology, most notably 3rd generation cellular.  Unfortunately, these systems are not able to meet the demand for wireless services in some markets and new techniques are being developed to improve the amount of data that can be simultaneously transmitted by multiple users over the limited available frequency spectrum.  Many 4th generation proposals call for a completely new technology to be used.  Such a solution requires replacing much of the existing wireless infrastructure.In this research proposal, we propose improving existing CDMA systems rather than replacing them.  In CDMA all users are assigned a spreading code which is used for signal identification.  However, since all users transmit simultaneously over the same frequency spectrum, tey interfere with one another.  The interference limits the amount of users that can simultaneously transmit.  In our research, we propose using the spreading code for more than just signal separation.  The spreading code will also carry redundant information and act like an error control code without the power loss associated with code rates.  This technique is referred to as data dependent spreading (or coset dependent spreading).  Initial results that we have published show that the technique is more resistant to the interference caused by other users and thus allows more users to access the common channel.  In previous data dependent spreading research, many simplifying assumptions are made, such as perfect channel gain knowledge at the receiver.  The goal of the proposed research is to examine practical systems employing data dependent spreading.  Thus we need to look at channel estimation techniques, integration of additional coding, reduced complexity receiver algorithms etc.""436459,""DAmours, Guylaine"
"434594"	"Daneshmand, Mojgan"	"Emerging technologies in Millimeter-wave MEMS devices: From aerospace to biomedical applications"	"The wireless revolution is evident in every aspect of our daily life, from satellite communications to human health. Integration and miniaturization is an obvious next step which pushes technology limits beyond those of conventional ones. Micro-Electro-Mechanical Systems (MEMS) and nanotechnology provide the opportunity to realize millimeter-wave wireless devices in much smaller size, superior performance and lower cost to satisfy the market demand. This research plan is dedicated to advancing the millimeter-wave MEMS technology for various targets covering from aerospace to biomedical applications. Primary focus of the project will be on developing a new category of MEMS devices that would be called 3D monolithic millimeter-wave MEMS. The idea is based on monolithic integration of MEMS actuators and micro-fabricated waveguide. The concept will be implemented to develop single device as well as integrated circuits and systems for satellite and automotive applications.  The proposed approach promotes a new category of millimeter-wave MEMS devices that offer superior performance with much higher power handling capability compared to the existing MEMS devices. To illustrate the wide application range of the proposed concept, the developed 3D MEMS basic building block will be expanded to a scanning switch network for biomedical dental imaging. This is used to substitute X-ray imaging which is harmful to human body tissue. This research will also investigate on conventional planar MEMS technology. For instance a MEMS switch network will be implemented to change the electrical size of an antenna slightly and generate a phase shift at the far field. This can be used in phased array antenna as a source of phase shifting and avoid external phase shifters which reduces the cost considerately.""424383,""Daneshmand, Mojgan"
